"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"3151",45697,"The Big Bang Theory","09","13 – The Empathy Optimisation","Bernadette","And he made it all better.",1,"female",39457,2016,6,"2014-2017"
"3152",44017,"The Big Bang Theory","09","06 – The Helium Insufficiency","Sheldon","Perfect. Now we really are in a Mexican standoff. Is this one of those times where I’ve won the battle but lost the war?",0,"male",38050,2015,24,"2014-2017"
"3153",52702,"The Big Bang Theory","10","17 – The Comic-Con Conundrum","Amy","I’m not going with you to Comic-Con.",1,"female",45384,2017,7,"2014-2017"
"3154",44206,"The Big Bang Theory","09","07 – The Spock Resonance","Penny","Yeah, you probably had it coming.",1,"female",38197,2015,6,"2014-2017"
"3155",476392,"Parks and recreation","6","14","Ben Wyatt","That was their last issue before they folded, actually.",0,"male",47639,2014,8,"2014-2017"
"3156",533201,"Parks and recreation","7","07","Leslie Knope","Ever since we had our kids, it only takes, like, one sip of wine.",1,"female",53320,2015,13,"2014-2017"
"3157",44187,"The Big Bang Theory","09","07 – The Spock Resonance","Bernadette","Then how ’bout the bathroom?",1,"female",38183,2015,5,"2014-2017"
"3158",42530,"The Big Bang Theory","08","24 – The Commitment Determination","Leonard","Yeah. I wish I’d fought harder for the rest of ’em.",0,"male",36750,2015,11,"2014-2017"
"3159",48264,"The Big Bang Theory","09","24 – The Convergence Convergence","Penny","Oh, you have to invite him. I haven’t seen him since the divorce.",1,"female",41652,2016,13,"2014-2017"
"3160",52906,"The Big Bang Theory","10","18 – The Escape Hatch Identification","Amy","Is that bothering you?",1,"female",45569,2017,4,"2014-2017"
"3161",497672,"Parks and recreation","6","19","Andy Dwyer","I didn't mean to say ""Bye.""",0,"male",49767,2014,5,"2014-2017"
"3162",53287,"The Big Bang Theory","10","20 – The Recollection Dissipation","Sheldon","What I need is to get to work.",0,"male",45916,2017,8,"2014-2017"
"3163",34717,"The Big Bang Theory","07","15 – The Locomotive Manipulation","Leonard","Plus, I’m not sure it’s a great idea to take Penny to where wine comes from. What? It’s a joke. Oh, come on. We bust on each other. I wear dorky glasses, you might have a problem, it’s all for laughs.",0,"male",29902,2014,41,"2014-2017"
"3164",40289,"The Big Bang Theory","08","14 – The Troll Manifestation","Leonard","What does that mean?",0,"male",34816,2015,4,"2014-2017"
"3165",46192,"The Big Bang Theory","09","15 – The Valentino Submergence","Bernadette","It is Valentine’s Day. How about Valentino?",1,"female",39842,2016,7,"2014-2017"
"3166",39738,"The Big Bang Theory","08","12 – The Space Probe Disintegration","Penny","All right, keep thinking.",1,"female",34312,2015,4,"2014-2017"
"3167",35551,"The Big Bang Theory","07","18 – The Mommy Observation","Raj","Okay, okay, guys, new back stories. Uh, Penny and Leonard, you two lovebirds are super successful and living in New York. Uh, you’re an actress, you’re a professor and you have three beautiful kids.",0,"male",30633,2014,34,"2014-2017"
"3168",47753,"The Big Bang Theory","09","22 – The Fermentation Bifurcation","Howard","I bet you’d like a drink right now.",0,"male",41222,2016,8,"2014-2017"
"3169",47564,"The Big Bang Theory","09","21 – The Viewing Party Combustion","Howard","There you go again.",0,"male",41045,2016,4,"2014-2017"
"3170",53040,"The Big Bang Theory","10","19 – The Collaboration Fluctuation","Penny","Well, this is a moisturizing mask.",1,"female",45690,2017,6,"2014-2017"
"3171",495522,"Parks and recreation","6","18","Ben Wyatt","I mean, I know things are crazy, but there's no good time.",0,"male",49552,2014,11,"2014-2017"
"3172",45841,"The Big Bang Theory","09","14 – The Meemaw Materialisation","Sheldon","You were so cute, huffin’ and puffin’. There’s Amy. I just know you’re gonna hit it off. You both have the same fashion sense. Hello. Come in, say hi to my Meemaw.",0,"male",39581,2016,32,"2014-2017"
"3173",39474,"The Big Bang Theory","08","11 – The Clean Room Infiltration","Howard","Don’t yell at me. You’re not gonna get any good ideas out of me if you’re yelling.",0,"male",34086,2014,17,"2014-2017"
"3174",38007,"The Big Bang Theory","08","04 – The Hook-Up Reverbration","Penny","Okay, good night, guys.",1,"female",32819,2014,4,"2014-2017"
"3175",477771,"Parks and recreation","6","14","Leslie Knope","Liam B-- You don't have to tell me!",1,"female",47777,2014,7,"2014-2017"
"3176",39357,"The Big Bang Theory","08","10 – The Champagne Reflection","Penny","Even though your dress is ugly.",1,"female",33990,2014,6,"2014-2017"
"3177",49765,"The Big Bang Theory","10","05 – The Hot Tub Contamination","Penny","And you’re afraid you’re gonna do something like your dad did?",1,"female",42820,2016,11,"2014-2017"
"3178",541821,"Parks and recreation","7","09","Ben Wyatt","Okay, picture this... Crust on the bottom.",0,"male",54182,2015,6,"2014-2017"
"3179",37518,"The Big Bang Theory","08","02 – The Junior Professor Solution","Howard","Yeah. Okay, how do you prevent eddy currents in a transformer?",0,"male",32372,2014,11,"2014-2017"
"3180",42192,"The Big Bang Theory","08","22 – The Graduation Transmission","Penny","Oh. Hello. I, I didn’t know he was gonna point it at me, so, don’t do drugs and stay in school.",1,"female",36482,2015,21,"2014-2017"
"3181",51943,"The Big Bang Theory","10","14 – The Emotion Detection Automation","Sheldon","Yes. I don’t need an emotion machine. I am one.",0,"male",44712,2017,10,"2014-2017"
"3182",43097,"The Big Bang Theory","09","02 – The Separation Oscillation","Leonard","I’m not being weird. Am I being weird?",0,"male",37263,2015,8,"2014-2017"
"3183",45106,"The Big Bang Theory","09","11 – The Opening Night Excitation","Sheldon","I wanted to let you know I’ll be spending your birthday with you.",0,"male",38933,2015,13,"2014-2017"
"3184",53596,"The Big Bang Theory","10","21 – The Separation Agitation","Bernadette","Thank you. Okay, I’m gonna try and get some work done.",1,"female",46165,2017,11,"2014-2017"
"3185",46999,"The Big Bang Theory","09","19 – The Solder Excursion Diversion","Amy","That lab monkey told me he loved me in sign language.",1,"female",40526,2016,11,"2014-2017"
"3186",34944,"The Big Bang Theory","07","16 – The Table Polarisation","Sheldon","You’ll get ’em next time.",0,"male",30080,2014,5,"2014-2017"
"3187",48678,"The Big Bang Theory","10","01 – The Conjugal Conjecture","Penny","Pretty good. I actually just got assigned a much better territory.",1,"female",41910,2016,11,"2014-2017"
"3188",465922,"Parks and recreation","6","11","Leslie Knope","Nolan, I'm very sorry that I overreacted and overstepped my bounds.",1,"female",46592,2014,10,"2014-2017"
"3189",484342,"Parks and recreation","6","16","Leslie Knope","Now, this is not technically the right date, but any time a group of women get together for brunch, we embody the spirit of the holiday.",1,"female",48434,2014,25,"2014-2017"
"3190",41210,"The Big Bang Theory","08","18 – The Leftover Thermalization","Bernadette","Did she throw anything away?",1,"female",35627,2015,5,"2014-2017"
"3191",53491,"The Big Bang Theory","10","21 – The Separation Agitation","Howard","How about after this we go see the exotic bird show?",0,"male",46084,2017,11,"2014-2017"
"3192",42471,"The Big Bang Theory","08","24 – The Commitment Determination","Raj","No, no, no. Hey, you should totally get it. In fact, I’ll buy it for you.",0,"male",36694,2015,16,"2014-2017"
"3193",55942,"Parks and recreation","7","12","Leslie Knope","When we worked here, together, we fought, scratched, and clawed to make people's lives a tiny bit better.",1,"female",55942,2015,17,"2014-2017"
"3194",38043,"The Big Bang Theory","08","05 – The Focus Attenuation","Leonard","Then we’ll go to a hotel.",0,"male",32852,2014,6,"2014-2017"
"3195",53464,"The Big Bang Theory","10","21 – The Separation Agitation","Bernadette","What if she likes the people who work there more than us?",1,"female",46063,2017,12,"2014-2017"
"3196",490181,"Parks and recreation","6","17","April Ludgate","How can I love someone when I hate everything he loves?",1,"female",49018,2014,10,"2014-2017"
"3197",35234,"The Big Bang Theory","07","17 – The Friendship Turbulence","Amy","Why can’t Raj find a girl? The mystery continues.",1,"female",30336,2014,9,"2014-2017"
"3198",42005,"The Big Bang Theory","08","21 – The Communication Deterioration","Penny","Well, thank you. You’re a good friend, and you changed my life.",1,"female",36322,2015,12,"2014-2017"
"3199",539981,"Parks and recreation","7","09","Leslie Knope","One of my five favorite types of talk, along with pillow, girl, real, and TED.",1,"female",53998,2015,14,"2014-2017"
"3200",49972,"The Big Bang Theory","10","06 – The Foetal Kick Catalyst","Raj","No, it’s a gentle kick, you’re doing it wrong. Here. Give me those.",0,"male",42990,2016,13,"2014-2017"
"3201",37537,"The Big Bang Theory","08","02 – The Junior Professor Solution","Howard","Okay, this one is for a Cadbury Creme Egg.",0,"male",32387,2014,9,"2014-2017"
"3202",35764,"The Big Bang Theory","07","19 – The Indecision Amalgamation","Leonard","So, are you gonna see her again?",0,"male",30832,2014,7,"2014-2017"
"3203",34502,"The Big Bang Theory","07","14 – The Convention Conundrum","Leonard","Oh, Thursday’s gone. Just Sunday left.",0,"male",29733,2014,6,"2014-2017"
"3204",42092,"The Big Bang Theory","08","22 – The Graduation Transmission","Raj","But, Daddy, I, I miss my family so much, and with you and Mummy getting a divorce, I feel sad and empty. Buying a little toy every now and then helps me fill that void. So while I can’t hug you every day, flying that helicopter…",0,"male",36396,2015,46,"2014-2017"
"3205",44032,"The Big Bang Theory","09","06 – The Helium Insufficiency","Sheldon","Did you hear that, Leonard? There’s plenty we could do about it. Do you have a card?",0,"male",38060,2015,17,"2014-2017"
"3206",52076,"The Big Bang Theory","10","15 – The Locomotion Reverberation","Penny","You know, if you pump at the bar, I promise we’ll get free drinks.",1,"female",44829,2017,14,"2014-2017"
"3207",43880,"The Big Bang Theory","09","05 – The Perspiration Implementation","Bernadette","Why does your Fitbit say you ran 174 miles yesterday?",1,"female",37934,2015,10,"2014-2017"
"3208",49252,"The Big Bang Theory","10","03 -The Dependence Transcendence","Leonard","Sheldon. We are dealing with an impossible deadline from the Air Force because of you. So have an energy drink, don’t have an energy drink. Order suppositories and shove ’em wherever you want, I don’t care.",0,"male",42363,2016,36,"2014-2017"
"3209",468632,"Parks and recreation","6","12","Ann Perkins","Listen, I know that you and Leslie have had your disagreements in the past, but we really need the key, and we can only get the key if we get the sodas.",1,"female",46863,2014,31,"2014-2017"
"3210",45182,"The Big Bang Theory","09","11 – The Opening Night Excitation","Bernadette","Well, we’re really happy for you, and we know how much he cares…",1,"female",39003,2015,13,"2014-2017"
"3211",51867,"The Big Bang Theory","10","14 – The Emotion Detection Automation","Sheldon","Gladly. Can we storm out?",0,"male",44648,2017,5,"2014-2017"
"3212",53451,"The Big Bang Theory","10","21 – The Separation Agitation","Amy","And what does that have to do with flags?",1,"female",46053,2017,9,"2014-2017"
"3213",35982,"The Big Bang Theory","07","20 – The Relationship Diremption","Penny","So, how do you want me to cut it?",1,"female",31027,2014,9,"2014-2017"
"3214",46550,"The Big Bang Theory","09","17 – The Celebration Experimentation","Sheldon","I do, but why do you care if I celebrate my birthday at all?",0,"male",40153,2016,14,"2014-2017"
"3215",492742,"Parks and recreation","6","18","Ron Swanson","Maybe a drink will help.",0,"male",49274,2014,4,"2014-2017"
"3216",37500,"The Big Bang Theory","08","02 – The Junior Professor Solution","Bernadette","I was probably being too hard on her. We talked, we’re good.",1,"female",32355,2014,12,"2014-2017"
"3217",52812,"The Big Bang Theory","10","18 – The Escape Hatch Identification","Sheldon","It’s nothing like that. I just, I thought about Raj’s situation, and I had a change of heart. You know, and regarding your gift, you said surprise me, and, boy, did I. Hello.",0,"male",45483,2017,33,"2014-2017"
"3218",54215,"The Big Bang Theory","10","24 – The Long Distance Dissonance","Sheldon","So, tell me about your scalar dark energy experiment.",0,"male",46715,2017,9,"2014-2017"
"3219",46206,"The Big Bang Theory","09","15 – The Valentino Submergence","Penny","Kind of. When was the first time someone called you sir?",1,"female",39855,2016,11,"2014-2017"
"3220",479681,"Parks and recreation","6","15","April Ludgate","Plus, it's really far away from work and that'd be annoying.",1,"female",47968,2014,10,"2014-2017"
"3221",34598,"The Big Bang Theory","07","14 – The Convention Conundrum","Leonard","Chicken out. We’re, we’re so afraid of getting into trouble that we never do anything wrong.",0,"male",29816,2014,16,"2014-2017"
"3222",38117,"The Big Bang Theory","08","05 – The Focus Attenuation","Amy","What if we don’t want to vomit?",1,"female",32923,2014,7,"2014-2017"
"3223",40192,"The Big Bang Theory","08","14 – The Troll Manifestation","Sheldon","Does it smell like blueberries?",0,"male",34728,2015,5,"2014-2017"
"3224",479722,"Parks and recreation","6","15","Leslie Knope","This press junket is a brilliant idea, isn't it?",1,"female",47972,2014,8,"2014-2017"
"3225",52746,"The Big Bang Theory","10","18 – The Escape Hatch Identification","Leonard","It’s the least we can do.",0,"male",45420,2017,6,"2014-2017"
