Unnamed: 0,Show,Season,Episode,Character,Line,Gender,Gender_label,Rownumber,Year,N_words,Year_groups,text,sentiment
472817,Frasier,10,22,Roz,"You know, I think that you're driving yourself crazy for nothing here.  Of COURSE Frasier and Niles are your sons. You're exactly like them.",2,female,47281,2003,24,2002-2005,"You know, I think that you're driving yourself crazy for nothing here.  Of COURSE Frasier and Niles are your sons. You're exactly like them.",negative
472833,Frasier,10,22,Roz,Your strong sense of ethics.,2,female,47283,2003,4,2002-2005,Your strong sense of ethics.,positive
472843,Frasier,10,22,Martin,"Yeah, we are ethical.  What else?",1,male,47284,2003,6,2002-2005,"Yeah, we are ethical.  What else?",neutral
472853,Frasier,10,22,Roz,The way they spin out of control.,2,female,47285,2003,6,2002-2005,The way they spin out of control.,negative
472863,Frasier,10,22,Martin,"Yeah, that's true.  They get that from me.",1,male,47286,2003,8,2002-2005,"Yeah, that's true.  They get that from me.",neutral
472903,Frasier,10,22,Martin,What's that supposed to mean?,1,male,47290,2003,4,2002-2005,What's that supposed to mean?,neutral
472917,Frasier,10,22,Roz,The way they completely dismiss anyone who doesn't share their opinion.,2,female,47291,2003,10,2002-2005,The way they completely dismiss anyone who doesn't share their opinion.,negative
472923,Frasier,10,22,Martin,"Oh, now you're just being dumb.",1,male,47292,2003,5,2002-2005,"Oh, now you're just being dumb.",negative
472932,Frasier,10,22,Roz,"Hey, what is the worst case scenario?  If you found out you weren't their father, would you love them any less?",2,female,47293,2003,21,2002-2005,"Hey, what is the worst case scenario?  If you found out you weren't their father, would you love them any less?",neutral
472943,Frasier,10,22,Martin,"No, no.  Well, yeah, a little maybe, at first.  But no, I... I'd feel the same about them as I hope they would about me.",1,male,47294,2003,26,2002-2005,"No, no.  Well, yeah, a little maybe, at first.  But no, I... I'd feel the same about them as I hope they would about me.",neutral
472953,Frasier,10,22,Roz,Which they would.  And you know that.,2,female,47295,2003,7,2002-2005,Which they would.  And you know that.,neutral
472963,Frasier,10,22,Martin,"Yeah.  I mean, you'd still love Alice if you found out you'd gotten the wrong baby at the hospital.",1,male,47296,2003,19,2002-2005,"Yeah.  I mean, you'd still love Alice if you found out you'd gotten the wrong baby at the hospital.",neutral
472983,Frasier,10,22,Martin,"And as a cop, I've seen that happen more often than you'd think.  Especially at Seattle General.",1,male,47298,2003,17,2002-2005,"And as a cop, I've seen that happen more often than you'd think.  Especially at Seattle General.",negative
472993,Frasier,10,22,Roz,I had Alice at Seattle General.,2,female,47299,2003,5,2002-2005,I had Alice at Seattle General.,neutral
473002,Frasier,10,22,Martin,"Oh, sorry.  But the point was, that you'd love her just the same, so who cares who her real mother is.",1,male,47300,2003,21,2002-2005,"Oh, sorry.  But the point was, that you'd love her just the same, so who cares who her real mother is.",neutral
473043,Frasier,10,22,Daphne,"Desmond Crane.  ""Desmond Crane you are hereby sentenced to..."" No, I don't like it.  What about Jack""?",2,female,47304,2003,18,2002-2005,"Desmond Crane.  ""Desmond Crane you are hereby sentenced to..."" No, I don't like it.  What about Jack""?",negative
473053,Frasier,10,22,Niles,"'Fraid not.  The first name ends with the same sound that begins the last name.  So you either run them together JacKrane"", or you face the dreaded glottal stop JacK Crane"", ""JacK Crane"".  It's unpleasant for the throat.",1,male,47305,2003,40,2002-2005,"'Fraid not.  The first name ends with the same sound that begins the last name.  So you either run them together JacKrane"", or you face the dreaded glottal stop JacK Crane"", ""JacK Crane"".  It's unpleasant for the throat.",negative
473063,Frasier,10,22,Daphne,This conversation's unpleasant for the throat.,2,female,47306,2003,5,2002-2005,This conversation's unpleasant for the throat.,negative
473073,Frasier,10,22,Niles,"Well, I know, I know.  Okay... OH!  Why don't we use the name of that nice nurse from when I was in the hospital?",1,male,47307,2003,25,2002-2005,"Well, I know, I know.  Okay... OH!  Why don't we use the name of that nice nurse from when I was in the hospital?",neutral
473108,Frasier,10,22,Niles,"Well, wait.  Let's not drive ourselves crazy about this.  It's a temporary name for a hypothetical child.",1,male,47310,2003,18,2002-2005,"Well, wait.  Let's not drive ourselves crazy about this.  It's a temporary name for a hypothetical child.",negative
473118,Frasier,10,22,Daphne,"Yes, but once you give something a name, it makes it more real.  And then that name will always have a sort of priority. I don't care how often you say elevator or apartment or crossing guard,"" to me they'll always be lifts and flats and lollipop men.""",2,female,47311,2003,48,2002-2005,"Yes, but once you give something a name, it makes it more real.  And then that name will always have a sort of priority. I don't care how often you say elevator or apartment or crossing guard,"" to me they'll always be lifts and flats and lollipop men.""",neutral
473122,Frasier,10,22,Niles,"Well then, tell you what.  You pick a name and I'll accept it unconditionally.",1,male,47312,2003,14,2002-2005,"Well then, tell you what.  You pick a name and I'll accept it unconditionally.",neutral
473143,Frasier,10,22,Niles," Milton.""  Great poet and a great name.",1,male,47314,2003,7,2002-2005," Milton.""  Great poet and a great name.",positive
473153,Frasier,10,22,Daphne,Great.  Can we go to bed now?,2,female,47315,2003,7,2002-2005,Great.  Can we go to bed now?,positive
473173,Frasier,10,22,Niles,"Hey, didn't you have a soccer hooligan boyfriend named Milton?",1,male,47317,2003,9,2002-2005,"Hey, didn't you have a soccer hooligan boyfriend named Milton?",negative
473183,Frasier,10,22,Daphne,Yeah.  That's where I got it.,2,female,47318,2003,6,2002-2005,Yeah.  That's where I got it.,neutral
473193,Frasier,10,22,Frasier,"I know the kings of England and I quote the fights historical, From Marathon to Waterloo in order categorical.",1,male,47319,2003,18,2002-2005,"I know the kings of England and I quote the fights historical, From Marathon to Waterloo in order categorical.",neutral
473202,Frasier,10,22,Niles,"I'm very well acquainted, too, with matters mathematical, I understand equations both the simple and quadratical.",1,male,47320,2003,15,2002-2005,"I'm very well acquainted, too, with matters mathematical, I understand equations both the simple and quadratical.",positive
473218,Frasier,10,22,Martin,With awful facts about the scary hippopotamus!,1,male,47321,2003,6,2002-2005,With awful facts about the scary hippopotamus!,negative
473223,Frasier,10,22,Martin,We sure are.  Me and my boys.  My boys and me.  We're wonderful and we're musical.,1,male,47322,2003,18,2002-2005,We sure are.  Me and my boys.  My boys and me.  We're wonderful and we're musical.,positive
473233,Frasier,10,22,Martin,"Oh, it wasn't a job, it was a biological pleasure!  And don't forget I had Hester.",1,male,47323,2003,16,2002-2005,"Oh, it wasn't a job, it was a biological pleasure!  And don't forget I had Hester.",positive
473253,Frasier,10,22,Martin,And an even better life partner.,1,male,47325,2003,5,2002-2005,And an even better life partner.,positive
473273,Frasier,10,22,Frasier,"Leland, your cab is waiting.",1,male,47327,2003,4,2002-2005,"Leland, your cab is waiting.",neutral
473283,Frasier,10,22,Martin,"Leland, let me walk you out.",1,male,47328,2003,5,2002-2005,"Leland, let me walk you out.",neutral
473303,Frasier,10,22,Martin,"Leland, there's a question I need to ask you.",1,male,47330,2003,8,2002-2005,"Leland, there's a question I need to ask you.",neutral
473318,Frasier,10,22,Martin,"I'm a little uncomfortable even bringing it up, but I don't think I could let you leave the country without knowing the answer.  I know that you and my wife spent a lot of time together.  That you were close...",1,male,47331,2003,41,2002-2005,"I'm a little uncomfortable even bringing it up, but I don't think I could let you leave the country without knowing the answer.  I know that you and my wife spent a lot of time together.  That you were close...",neutral
473323,Frasier,10,22,Martin,Then I guess my question is How much?,1,male,47332,2003,7,2002-2005,Then I guess my question is How much?,neutral
473333,Frasier,10,22,Martin,"Leland, she loved you too.",1,male,47333,2003,4,2002-2005,"Leland, she loved you too.",positive
473373,Frasier,10,22,Roz,"Oh, my God, are you still stuck picking a name for that application?",2,female,47337,2003,12,2002-2005,"Oh, my God, are you still stuck picking a name for that application?",negative
473383,Frasier,10,22,Daphne,"Yeah, we can't come up with one.",2,female,47338,2003,6,2002-2005,"Yeah, we can't come up with one.",negative
473393,Frasier,10,22,Roz,"Oh God, give it to me.  And then I'll fill it in and you'll never have to see it and you won't feel stuck with it.",2,female,47339,2003,26,2002-2005,"Oh God, give it to me.  And then I'll fill it in and you'll never have to see it and you won't feel stuck with it.",positive
473416,Frasier,10,23,Frasier,"Well, I think we've got time for one last caller.  Roz, who have we got?",1,male,47341,2003,15,2002-2005,"Well, I think we've got time for one last caller.  Roz, who have we got?",neutral
473433,Frasier,10,23,Frasier,"Well, I suppose I'll be fielding this last one myself.  Let's try line two.Go ahead, caller, your name and problem, please.",1,male,47343,2003,21,2002-2005,"Well, I suppose I'll be fielding this last one myself.  Let's try line two.Go ahead, caller, your name and problem, please.",neutral
473443,Frasier,10,23,Frasier,"Okay, Ernie.  Uh, very often when people have feelings towards their pets it often reflect feelings they have about themselves and their place in society.  So tell me, why are you angry at your dog?",1,male,47344,2003,36,2002-2005,"Okay, Ernie.  Uh, very often when people have feelings towards their pets it often reflect feelings they have about themselves and their place in society.  So tell me, why are you angry at your dog?",neutral
473453,Frasier,10,23,Frasier,"Would you hold on, Ernie?  Um, someone will come on the line with the number of an expert in this sort of situation.  Let's try, uh, line four.",1,male,47345,2003,29,2002-2005,"Would you hold on, Ernie?  Um, someone will come on the line with the number of an expert in this sort of situation.  Let's try, uh, line four.",neutral
473463,Frasier,10,23,Roz,"Oh yes, of course I'm interested!  I'll fax my resume right over!",2,female,47346,2003,12,2002-2005,"Oh yes, of course I'm interested!  I'll fax my resume right over!",positive
473473,Frasier,10,23,Frasier,"Well, the news is up next, followed by the market update with Julia Wilcox.  That's it for me today.  This is Dr.  Frasier Crane saying, good day and good mental health.",1,male,47347,2003,33,2002-2005,"Well, the news is up next, followed by the market update with Julia Wilcox.  That's it for me today.  This is Dr.  Frasier Crane saying, good day and good mental health.",positive
473503,Frasier,10,23,Kenny,You don't have to eat every Big Mac to know it's a delicious hamburger sandwich.,1,male,47350,2003,14,2002-2005,You don't have to eat every Big Mac to know it's a delicious hamburger sandwich.,positive
473523,Frasier,10,23,Roz,"I'm sorry, but they want to interview me for the program director job at KPXY.",2,female,47352,2003,14,2002-2005,"I'm sorry, but they want to interview me for the program director job at KPXY.",negative
473533,Frasier,10,23,Frasier,"Well... that's great, but I didn't even know you were looking.",1,male,47353,2003,10,2002-2005,"Well... that's great, but I didn't even know you were looking.",positive
473543,Frasier,10,23,Roz,"I wasn't!  They just called me, out of the blue!   I I'm actually shocked, because I have very limited experience in management. But, well, Kenny's in management, how hard can it be?",2,female,47354,2003,33,2002-2005,"I wasn't!  They just called me, out of the blue!   I I'm actually shocked, because I have very limited experience in management. But, well, Kenny's in management, how hard can it be?",negative
473552,Frasier,10,23,Kenny,"Hey, it's not that easy.  I know it looks like a monkey can do my job, but it can't.  True story.",1,male,47355,2003,22,2002-2005,"Hey, it's not that easy.  I know it looks like a monkey can do my job, but it can't.  True story.",negative
473563,Frasier,10,23,Frasier,"Well, gosh, Roz, I, I must say I've got some mixed feelings about this.  I mean, I couldn't be happier that you're finally getting the recognition you deserve, but I'm gonna miss you.",1,male,47356,2003,33,2002-2005,"Well, gosh, Roz, I, I must say I've got some mixed feelings about this.  I mean, I couldn't be happier that you're finally getting the recognition you deserve, but I'm gonna miss you.",negative
473573,Frasier,10,23,Roz,"Oh, let's wait til there's a real offer before we break out the Kleenex and champagne.",2,female,47357,2003,15,2002-2005,"Oh, let's wait til there's a real offer before we break out the Kleenex and champagne.",neutral
473583,Frasier,10,23,Roz,"Oh, I get it.  It'll be good luck because if I get the job, I'll be gone.",2,female,47358,2003,17,2002-2005,"Oh, I get it.  It'll be good luck because if I get the job, I'll be gone.",positive
473593,Frasier,10,23,Roz,"Right, cause I get into a lot of sexual positions with a lot of guys.",2,female,47359,2003,14,2002-2005,"Right, cause I get into a lot of sexual positions with a lot of guys.",neutral
